Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
DEMENTIA - LBD,SPECIFIC PHOBIA,21,159,0.06,0.462,0.0002,-0.684,-1.631,-1.157,-0.342,0.0008,Female,-0.403
DEMENTIA - LBD,Subacute Pain,21,28,0.06,0.4,0.0004,-0.461,-1.703,-1.082,-0.274,0.0014,Female,-0.341
EMCI,LMCI,139,216,0.621,0.313,0.0002,0.971,0.529,0.75,0.213,0.0008,Female,0.308
EMCI,MCI,139,253,0.621,0.302,0.0002,0.902,0.476,0.689,0.203,0.0008,Female,0.318
EMCI,MCI-Risk,139,0,0.621,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3461,0.621,0.481,0.0004,0.488,0.149,0.318,0.091,0.0014,Female,0.14
EMCI,ND,139,100,0.621,0.284,0.0002,1.063,0.527,0.795,0.228,0.0008,Female,0.337
EMCI,OCD,139,74,0.621,0.477,0.0286,0.599,0.028,0.314,0.09,0.0571,Female,0.143
EMCI,Other,139,117,0.621,0.435,0.0044,0.627,0.129,0.378,0.104,0.0105,Female,0.186
EMCI,OTHER,139,56,0.621,0.413,0.0008,0.865,0.232,0.549,0.162,0.0025,Female,0.208
EMCI,Other Psychiatric,139,111,0.621,0.423,0.0006,0.742,0.233,0.487,0.135,0.002,Female,0.197
EMCI,PD,139,67,0.621,0.646,0.44736,0.18,-0.407,-0.113,-0.031,0.5778,Female,-0.025
EMCI,SAD,139,150,0.621,0.444,0.0002,0.689,0.219,0.454,0.124,0.0008,Female,0.177
EMCI,Schizoaffective Disorder,139,53,0.621,0.267,0.0002,1.176,0.516,0.846,0.239,0.0008,Female,0.354
EMCI,Schizoaffective Disorder - Relative,139,48,0.621,0.497,0.031,0.697,0.032,0.365,0.107,0.0611,Female,0.124
EMCI,SCZ,139,315,0.621,0.228,0.0002,1.047,0.632,0.839,0.246,0.0008,Female,0.393
EMCI,SCZ-Relative,139,138,0.621,0.365,0.0002,0.823,0.34,0.582,0.166,0.0008,Female,0.256
EMCI,SMC,139,59,0.621,0.713,0.0426,-0.013,-0.629,-0.321,-0.087,0.0802,Female,-0.093
EMCI,SPECIFIC PHOBIA,139,159,0.621,0.462,0.004,0.571,0.11,0.341,0.101,0.0097,Female,0.158
EMCI,Subacute Pain,139,28,0.621,0.4,0.0066,1.005,0.177,0.591,0.168,0.0151,Female,0.22
LMCI,MCI,216,253,0.313,0.302,0.71733,0.149,-0.215,-0.033,-0.01,0.8414,Female,0.011
LMCI,MCI-Risk,216,0,0.313,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,216,3461,0.313,0.481,0.0002,-0.285,-0.561,-0.423,-0.121,0.0008,Female,-0.168
LMCI,ND,216,100,0.313,0.284,0.65493,0.293,-0.183,0.055,0.016,0.789,Female,0.029
LMCI,OCD,216,74,0.313,0.477,0.0038,-0.158,-0.693,-0.426,-0.122,0.0093,Female,-0.164
LMCI,Other,216,117,0.313,0.435,0.0018,-0.161,-0.616,-0.389,-0.108,0.0048,Female,-0.122
LMCI,OTHER,216,56,0.313,0.413,0.25597,0.123,-0.468,-0.172,-0.051,0.372,Female,-0.1
LMCI,Other Psychiatric,216,111,0.313,0.423,0.0162,-0.045,-0.507,-0.276,-0.077,0.0344,Female,-0.11
LMCI,PD,216,67,0.313,0.646,0.0002,-0.584,-1.153,-0.868,-0.244,0.0008,Female,-0.333
LMCI,SAD,216,150,0.313,0.444,0.0026,-0.111,-0.532,-0.322,-0.089,0.0068,Female,-0.131
LMCI,Schizoaffective Disorder,216,53,0.313,0.267,0.55334,0.396,-0.208,0.094,0.027,0.6917,Female,0.046
LMCI,Schizoaffective Disorder - Relative,216,48,0.313,0.497,0.0242,-0.049,-0.68,-0.364,-0.106,0.0498,Female,-0.184
LMCI,SCZ,216,315,0.313,0.228,0.19678,0.288,-0.059,0.114,0.033,0.305,Female,0.085
LMCI,SCZ-Relative,216,138,0.313,0.365,0.12299,0.05,-0.379,-0.165,-0.047,0.2035,Female,-0.052
LMCI,SMC,216,59,0.313,0.713,0.0002,-0.782,-1.388,-1.085,-0.3,0.0008,Female,-0.4
LMCI,SPECIFIC PHOBIA,216,159,0.313,0.462,0.0014,-0.173,-0.588,-0.38,-0.112,0.0039,Female,-0.149
LMCI,Subacute Pain,216,28,0.313,0.4,0.44556,0.241,-0.551,-0.155,-0.044,0.5771,Female,-0.087
MCI,MCI-Risk,253,0,0.302,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,253,3461,0.302,0.481,0.0002,-0.26,-0.516,-0.388,-0.112,0.0008,Female,-0.178
MCI,ND,253,100,0.302,0.284,0.46395,0.318,-0.147,0.085,0.026,0.5976,Female,0.018
MCI,OCD,253,74,0.302,0.477,0.0054,-0.114,-0.637,-0.376,-0.113,0.0126,Female,-0.175
MCI,Other,253,117,0.302,0.435,0.0028,-0.118,-0.56,-0.339,-0.099,0.0072,Female,-0.133
MCI,OTHER,253,56,0.302,0.413,0.36816,0.157,-0.425,-0.134,-0.041,0.505,Female,-0.111
MCI,Other Psychiatric,253,111,0.302,0.423,0.0454,-0.007,-0.456,-0.231,-0.068,0.0844,Female,-0.121
MCI,PD,253,67,0.302,0.646,0.0002,-0.518,-1.072,-0.795,-0.234,0.0008,Female,-0.343
MCI,SAD,253,150,0.302,0.444,0.007,-0.072,-0.479,-0.275,-0.079,0.016,Female,-0.142
MCI,Schizoaffective Disorder,253,53,0.302,0.267,0.41716,0.419,-0.176,0.122,0.036,0.5495,Female,0.035
MCI,Schizoaffective Disorder - Relative,253,48,0.302,0.497,0.0464,-0.006,-0.628,-0.317,-0.096,0.086,Female,-0.195
MCI,SCZ,253,315,0.302,0.228,0.09319,0.31,-0.022,0.144,0.043,0.1623,Female,0.074
MCI,SCZ-Relative,253,138,0.302,0.365,0.24058,0.082,-0.334,-0.126,-0.037,0.3551,Female,-0.062
MCI,SMC,253,59,0.302,0.713,0.0002,-0.701,-1.291,-0.996,-0.29,0.0008,Female,-0.411
MCI,SPECIFIC PHOBIA,253,159,0.302,0.462,0.0014,-0.137,-0.537,-0.337,-0.102,0.0039,Female,-0.16
MCI,Subacute Pain,253,28,0.302,0.4,0.57674,0.277,-0.507,-0.115,-0.035,0.7133,Female,-0.098
MCI-Risk,MDD,0,3461,  NA,0.481,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.284,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,74,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,117,  NA,0.435,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,56,  NA,0.413,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.423,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,67,  NA,0.646,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,53,  NA,0.267,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder - Relative,0,48,  NA,0.497,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,315,  NA,0.228,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,138,  NA,0.365,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.713,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.462,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Subacute Pain,0,28,  NA,0.4,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3461,100,0.481,0.284,0.0002,0.677,0.278,0.477,0.137,0.0008,Female,0.197
MDD,OCD,3461,74,0.481,0.477,0.9647,0.226,-0.234,-0.004,-0.001,1,Female,0.003
MDD,Other,3461,117,0.481,0.435,0.64634,0.23,-0.139,0.045,0.013,0.7827,Female,0.045
MDD,OTHER,3461,56,0.481,0.413,0.06599,0.51,-0.018,0.246,0.071,0.1185,Female,0.068
MDD,Other Psychiatric,3461,111,0.481,0.423,0.11719,0.342,-0.036,0.153,0.044,0.1967,Female,0.057
MDD,PD,3461,67,0.481,0.646,0.0008,-0.186,-0.67,-0.428,-0.123,0.0025,Female,-0.165
MDD,SAD,3461,150,0.481,0.444,0.17518,0.277,-0.05,0.114,0.032,0.2771,Female,0.036
MDD,Schizoaffective Disorder,3461,53,0.481,0.267,0.0006,0.787,0.244,0.515,0.148,0.002,Female,0.213
MDD,Schizoaffective Disorder - Relative,3461,48,0.481,0.497,0.71833,0.338,-0.232,0.053,0.015,0.8414,Female,-0.017
MDD,SCZ,3461,315,0.481,0.228,0.0002,0.653,0.421,0.537,0.155,0.0008,Female,0.252
MDD,SCZ-Relative,3461,138,0.481,0.365,0.0034,0.429,0.088,0.259,0.074,0.0085,Female,0.116
MDD,SMC,3461,59,0.481,0.713,0.0002,-0.365,-0.881,-0.623,-0.178,0.0008,Female,-0.233
MDD,SPECIFIC PHOBIA,3461,159,0.481,0.462,0.70873,0.192,-0.126,0.033,0.009,0.8414,Female,0.018
MDD,Subacute Pain,3461,28,0.481,0.4,0.16338,0.64,-0.104,0.268,0.077,0.2611,Female,0.08
ND,OCD,100,74,0.284,0.477,0.0034,-0.162,-0.775,-0.468,-0.138,0.0085,Female,-0.194
ND,Other,100,117,0.284,0.435,0.0012,-0.171,-0.715,-0.443,-0.124,0.0035,Female,-0.151
ND,OTHER,100,56,0.284,0.413,0.19898,0.113,-0.548,-0.217,-0.066,0.3054,Female,-0.129
ND,Other Psychiatric,100,111,0.284,0.423,0.0166,-0.056,-0.604,-0.33,-0.093,0.0351,Female,-0.139
ND,PD,100,67,0.284,0.646,0.0002,-0.586,-1.24,-0.913,-0.26,0.0008,Female,-0.362
ND,SAD,100,150,0.284,0.444,0.003,-0.123,-0.636,-0.379,-0.105,0.0077,Female,-0.16
ND,Schizoaffective Disorder,100,53,0.284,0.267,0.83132,0.373,-0.299,0.037,0.011,0.9405,Female,0.017
ND,Schizoaffective Disorder - Relative,100,48,0.284,0.497,0.0244,-0.053,-0.753,-0.403,-0.122,0.05,Female,-0.213
ND,SCZ,100,315,0.284,0.228,0.61914,0.285,-0.167,0.059,0.018,0.7537,Female,0.056
ND,SCZ-Relative,100,138,0.284,0.365,0.09819,0.043,-0.476,-0.217,-0.063,0.1691,Female,-0.081
ND,SMC,100,59,0.284,0.713,0.0002,-0.793,-1.49,-1.142,-0.316,0.0008,Female,-0.429
ND,SPECIFIC PHOBIA,100,159,0.284,0.462,0.0012,-0.169,-0.677,-0.423,-0.128,0.0035,Female,-0.179
ND,Subacute Pain,100,28,0.284,0.4,0.32997,0.219,-0.628,-0.204,-0.06,0.4578,Female,-0.117
OCD,Other,74,117,0.477,0.435,0.71273,0.343,-0.243,0.05,0.014,0.8414,Female,0.042
OCD,OTHER,74,56,0.477,0.413,0.20098,0.584,-0.12,0.232,0.072,0.3073,Female,0.064
OCD,Other Psychiatric,74,111,0.477,0.423,0.29097,0.456,-0.137,0.16,0.045,0.4125,Female,0.054
OCD,PD,74,67,0.477,0.646,0.0114,-0.09,-0.765,-0.428,-0.122,0.0251,Female,-0.168
OCD,SAD,74,150,0.477,0.444,0.39796,0.402,-0.158,0.122,0.034,0.5318,Female,0.033
OCD,Schizoaffective Disorder,74,53,0.477,0.267,0.0066,0.873,0.15,0.511,0.149,0.0151,Female,0.21
OCD,Schizoaffective Disorder - Relative,74,48,0.477,0.497,0.77592,0.421,-0.313,0.054,0.016,0.8931,Female,-0.02
OCD,SCZ,74,315,0.477,0.228,0.0002,0.78,0.267,0.524,0.156,0.0008,Female,0.249
OCD,SCZ-Relative,74,138,0.477,0.365,0.07199,0.545,-0.026,0.26,0.075,0.1278,Female,0.113
OCD,SMC,74,59,0.477,0.713,0.0004,-0.291,-0.999,-0.645,-0.177,0.0014,Female,-0.236
OCD,SPECIFIC PHOBIA,74,159,0.477,0.462,0.79132,0.312,-0.243,0.035,0.011,0.9063,Female,0.015
OCD,Subacute Pain,74,28,0.477,0.4,0.24418,0.705,-0.178,0.263,0.078,0.3593,Female,0.077
Other,OTHER,117,56,0.435,0.413,0.21758,0.522,-0.121,0.201,0.058,0.3274,Female,0.022
Other,Other Psychiatric,117,111,0.435,0.423,0.37876,0.376,-0.146,0.115,0.031,0.515,Female,0.012
Other,PD,117,67,0.435,0.646,0.0014,-0.198,-0.812,-0.505,-0.136,0.0039,Female,-0.211
Other,SAD,117,150,0.435,0.444,0.55034,0.316,-0.169,0.073,0.019,0.6898,Female,-0.009
Other,Schizoaffective Disorder,117,53,0.435,0.267,0.0046,0.826,0.163,0.494,0.135,0.0108,Female,0.168
Other,Schizoaffective Disorder - Relative,117,48,0.435,0.497,0.9745,0.347,-0.33,0.008,0.002,1,Female,-0.062
Other,SCZ,117,315,0.435,0.228,0.0002,0.704,0.273,0.489,0.142,0.0008,Female,0.207
Other,SCZ-Relative,117,138,0.435,0.365,0.08239,0.468,-0.028,0.22,0.061,0.1451,Female,0.07
Other,SMC,117,59,0.435,0.713,0.0002,-0.411,-1.06,-0.736,-0.191,0.0008,Female,-0.278
Other,SPECIFIC PHOBIA,117,159,0.435,0.462,0.92671,0.227,-0.252,-0.012,-0.004,1,Female,-0.027
Other,Subacute Pain,117,28,0.435,0.4,0.26617,0.651,-0.183,0.234,0.064,0.3856,Female,0.035
OTHER,Other Psychiatric,56,111,0.413,0.423,0.57414,0.232,-0.416,-0.092,-0.027,0.7119,Female,-0.01
OTHER,PD,56,67,0.413,0.646,0.0004,-0.285,-1.02,-0.652,-0.194,0.0014,Female,-0.233
