Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
MCI-Risk,SPECIFIC PHOBIA,0,55,  NA,0.445,1, NaN, NaN, NaN, NaN,1,Male,  NA
MCI-Risk,Subacute Pain,0,30,  NA,0.399,1, NaN, NaN, NaN, NaN,1,Male,  NA
MDD,ND,1789,74,0.519,0.315,0.0002,0.757,0.29,0.524,0.152,0.0019,Male,0.204
MDD,OCD,1789,84,0.519,0.412,0.0082,0.527,0.089,0.308,0.089,0.0367,Male,0.107
MDD,Other,1789,39,0.519,0.579,0.66573,0.25,-0.385,-0.068,-0.02,0.8299,Male,-0.06
MDD,OTHER,1789,43,0.519,0.401,0.05379,0.602,-0.003,0.299,0.087,0.1603,Male,0.118
MDD,Other Psychiatric,1789,142,0.519,0.313,0.0002,0.615,0.272,0.443,0.128,0.0019,Male,0.206
MDD,PD,1789,136,0.519,0.599,0.0088,-0.061,-0.41,-0.235,-0.068,0.0386,Male,-0.08
MDD,SAD,1789,155,0.519,0.489,0.11259,0.3,-0.029,0.135,0.039,0.2699,Male,0.03
MDD,Schizoaffective Disorder,1789,56,0.519,0.351,0.0022,0.682,0.149,0.415,0.12,0.0135,Male,0.168
MDD,Schizoaffective Disorder - Relative,1789,25,0.519,0.425,0.0096,0.916,0.125,0.52,0.15,0.0406,Male,0.094
MDD,SCZ,1789,718,0.519,0.387,0.0002,0.486,0.311,0.398,0.114,0.0019,Male,0.132
MDD,SCZ-Relative,1789,66,0.519,0.405,0.19938,0.405,-0.087,0.159,0.046,0.4013,Male,0.114
MDD,SMC,1789,44,0.519,0.508,0.90171,0.277,-0.321,-0.022,-0.006,1,Male,0.011
MDD,SPECIFIC PHOBIA,1789,55,0.519,0.445,0.57034,0.344,-0.193,0.075,0.022,0.7755,Male,0.074
MDD,Subacute Pain,1789,30,0.519,0.399,0.09759,0.665,-0.057,0.304,0.088,0.2414,Male,0.12
ND,OCD,74,84,0.315,0.412,0.17438,0.096,-0.536,-0.22,-0.063,0.3703,Male,-0.097
ND,Other,74,39,0.315,0.579,0.0064,-0.148,-0.945,-0.546,-0.172,0.0301,Male,-0.264
ND,OTHER,74,43,0.315,0.401,0.31397,0.18,-0.581,-0.2,-0.065,0.5407,Male,-0.086
ND,Other Psychiatric,74,142,0.315,0.313,0.56394,0.204,-0.362,-0.079,-0.024,0.769,Male,0.002
ND,PD,74,136,0.315,0.599,0.0002,-0.479,-1.068,-0.774,-0.22,0.0019,Male,-0.284
ND,SAD,74,155,0.315,0.489,0.0102,-0.086,-0.647,-0.367,-0.113,0.0423,Male,-0.174
ND,Schizoaffective Disorder,74,56,0.315,0.351,0.55314,0.245,-0.456,-0.105,-0.032,0.7587,Male,-0.036
ND,Schizoaffective Disorder - Relative,74,25,0.315,0.425,0.9661,0.454,-0.465,-0.005,-0.002,1,Male,-0.11
ND,SCZ,74,718,0.315,0.387,0.27857,0.106,-0.373,-0.133,-0.038,0.5111,Male,-0.072
ND,SCZ-Relative,74,66,0.315,0.405,0.05279,0.004,-0.67,-0.333,-0.106,0.1584,Male,-0.09
ND,SMC,74,44,0.315,0.508,0.0086,-0.13,-0.896,-0.513,-0.158,0.0381,Male,-0.193
ND,SPECIFIC PHOBIA,74,55,0.315,0.445,0.0194,-0.06,-0.772,-0.416,-0.13,0.0764,Male,-0.13
ND,Subacute Pain,74,30,0.315,0.399,0.35036,0.231,-0.629,-0.199,-0.064,0.5819,Male,-0.084
OCD,Other,84,39,0.412,0.579,0.0446,-0.021,-0.795,-0.408,-0.108,0.1379,Male,-0.167
OCD,OTHER,84,43,0.412,0.401,0.9803,0.365,-0.378,-0.006,-0.002,1,Male,0.011
OCD,Other Psychiatric,84,142,0.412,0.313,0.29597,0.414,-0.129,0.143,0.04,0.5291,Male,0.099
OCD,PD,84,136,0.412,0.599,0.0002,-0.33,-0.889,-0.61,-0.156,0.0019,Male,-0.187
OCD,SAD,84,155,0.412,0.489,0.19178,0.093,-0.442,-0.174,-0.049,0.3924,Male,-0.076
OCD,Schizoaffective Disorder,84,56,0.412,0.351,0.51695,0.46,-0.223,0.119,0.031,0.7439,Male,0.062
OCD,Schizoaffective Disorder - Relative,84,25,0.412,0.425,0.30937,0.69,-0.216,0.237,0.062,0.5399,Male,-0.012
OCD,SCZ,84,718,0.412,0.387,0.43776,0.318,-0.135,0.092,0.025,0.674,Male,0.025
OCD,SCZ-Relative,84,66,0.412,0.405,0.34337,0.173,-0.478,-0.152,-0.043,0.5764,Male,0.007
OCD,SMC,84,44,0.412,0.508,0.05439,0.008,-0.734,-0.363,-0.095,0.1607,Male,-0.096
OCD,SPECIFIC PHOBIA,84,55,0.412,0.445,0.16198,0.097,-0.592,-0.247,-0.067,0.3553,Male,-0.032
OCD,Subacute Pain,84,30,0.412,0.399,0.9851,0.419,-0.424,-0.002,-0.001,1,Male,0.013
Other,OTHER,39,43,0.579,0.401,0.12259,0.784,-0.102,0.341,0.107,0.2908,Male,0.178
Other,Other Psychiatric,39,142,0.579,0.313,0.0052,0.867,0.146,0.507,0.148,0.0255,Male,0.266
Other,PD,39,136,0.579,0.599,0.32177,0.18,-0.538,-0.179,-0.048,0.5461,Male,-0.02
Other,SAD,39,155,0.579,0.489,0.27917,0.551,-0.156,0.197,0.059,0.5111,Male,0.09
Other,Schizoaffective Disorder,39,56,0.579,0.351,0.0232,0.909,0.069,0.489,0.14,0.0877,Male,0.228
Other,Schizoaffective Disorder - Relative,39,25,0.579,0.425,0.0274,1.104,0.06,0.582,0.17,0.0965,Male,0.154
Other,SCZ,39,718,0.579,0.387,0.0044,0.8,0.152,0.476,0.134,0.0227,Male,0.192
Other,SCZ-Relative,39,66,0.579,0.405,0.29637,0.617,-0.186,0.216,0.066,0.5291,Male,0.174
Other,SMC,39,44,0.579,0.508,0.84072,0.484,-0.391,0.047,0.013,0.9683,Male,0.071
Other,SPECIFIC PHOBIA,39,55,0.579,0.445,0.50115,0.557,-0.276,0.14,0.041,0.7375,Male,0.134
Other,Subacute Pain,39,30,0.579,0.399,0.14719,0.844,-0.133,0.356,0.108,0.3364,Male,0.18
OTHER,Other Psychiatric,43,142,0.401,0.313,0.43196,0.481,-0.206,0.138,0.041,0.6695,Male,0.088
OTHER,PD,43,136,0.401,0.599,0.0016,-0.207,-0.907,-0.557,-0.154,0.0102,Male,-0.198
OTHER,SAD,43,155,0.401,0.489,0.37036,0.184,-0.496,-0.156,-0.048,0.6043,Male,-0.087
OTHER,Schizoaffective Disorder,43,56,0.401,0.351,0.58354,0.512,-0.293,0.109,0.033,0.7842,Male,0.051
OTHER,Schizoaffective Disorder - Relative,43,25,0.401,0.425,0.41916,0.705,-0.302,0.202,0.064,0.6519,Male,-0.023
OTHER,SCZ,43,718,0.401,0.387,0.53875,0.405,-0.212,0.096,0.027,0.7509,Male,0.014
OTHER,SCZ-Relative,43,66,0.401,0.405,0.51795,0.261,-0.517,-0.128,-0.041,0.7439,Male,-0.004
OTHER,SMC,43,44,0.401,0.508,0.15778,0.123,-0.735,-0.306,-0.093,0.349,Male,-0.107
OTHER,SPECIFIC PHOBIA,43,55,0.401,0.445,0.31117,0.196,-0.614,-0.209,-0.065,0.5399,Male,-0.043
OTHER,Subacute Pain,43,30,0.401,0.399,0.9759,0.478,-0.471,0.004,0.001,1,Male,0.002
Other Psychiatric,PD,142,136,0.313,0.599,0.0002,-0.465,-0.952,-0.709,-0.196,0.0019,Male,-0.286
Other Psychiatric,SAD,142,155,0.313,0.489,0.0108,-0.071,-0.531,-0.301,-0.089,0.0444,Male,-0.175
Other Psychiatric,Schizoaffective Disorder,142,56,0.313,0.351,0.84312,0.282,-0.34,-0.029,-0.008,0.9683,Male,-0.037
Other Psychiatric,Schizoaffective Disorder - Relative,142,25,0.313,0.425,0.72493,0.505,-0.352,0.076,0.022,0.8848,Male,-0.112
Other Psychiatric,SCZ,142,718,0.313,0.387,0.57794,0.13,-0.23,-0.05,-0.014,0.7812,Male,-0.074
Other Psychiatric,SCZ-Relative,142,66,0.313,0.405,0.06499,0.019,-0.571,-0.276,-0.082,0.1832,Male,-0.092
Other Psychiatric,SMC,142,44,0.313,0.508,0.0092,-0.122,-0.81,-0.466,-0.134,0.0396,Male,-0.195
Other Psychiatric,SPECIFIC PHOBIA,142,55,0.313,0.445,0.0246,-0.048,-0.678,-0.363,-0.106,0.0908,Male,-0.131
Other Psychiatric,Subacute Pain,142,30,0.313,0.399,0.48615,0.261,-0.533,-0.136,-0.04,0.7222,Male,-0.086
PD,SAD,136,155,0.599,0.489,0.001,0.613,0.146,0.38,0.107,0.0074,Male,0.111
PD,Schizoaffective Disorder,136,56,0.599,0.351,0.0002,1.028,0.385,0.706,0.187,0.0019,Male,0.249
PD,Schizoaffective Disorder - Relative,136,25,0.599,0.425,0.0006,1.265,0.386,0.825,0.218,0.0046,Male,0.175
PD,SCZ,136,718,0.599,0.387,0.0002,0.842,0.469,0.656,0.182,0.0019,Male,0.212
PD,SCZ-Relative,136,66,0.599,0.405,0.0072,0.708,0.111,0.41,0.114,0.0328,Male,0.194
PD,SMC,136,44,0.599,0.508,0.18638,0.575,-0.111,0.232,0.061,0.3852,Male,0.091
PD,SPECIFIC PHOBIA,136,55,0.599,0.445,0.0448,0.647,0.013,0.33,0.089,0.1379,Male,0.155
PD,Subacute Pain,136,30,0.599,0.399,0.0066,0.98,0.174,0.577,0.156,0.0307,Male,0.2
SAD,Schizoaffective Disorder,155,56,0.489,0.351,0.08039,0.583,-0.034,0.274,0.081,0.2135,Male,0.138
SAD,Schizoaffective Disorder - Relative,155,25,0.489,0.425,0.08279,0.8,-0.054,0.373,0.111,0.2151,Male,0.064
SAD,SCZ,155,718,0.489,0.387,0.0034,0.438,0.09,0.264,0.075,0.0193,Male,0.101
SAD,SCZ-Relative,155,66,0.489,0.405,0.88291,0.312,-0.267,0.023,0.007,1,Male,0.084
SAD,SMC,155,44,0.489,0.508,0.37336,0.183,-0.491,-0.154,-0.046,0.607,Male,-0.02
SAD,SPECIFIC PHOBIA,155,55,0.489,0.445,0.70673,0.251,-0.368,-0.058,-0.017,0.8694,Male,0.044
SAD,Subacute Pain,155,30,0.489,0.399,0.41836,0.556,-0.232,0.162,0.049,0.6519,Male,0.09
Schizoaffective Disorder,Schizoaffective Disorder - Relative,56,25,0.351,0.425,0.65873,0.587,-0.371,0.108,0.031,0.8247,Male,-0.074
Schizoaffective Disorder,SCZ,56,718,0.351,0.387,0.88171,0.252,-0.293,-0.021,-0.006,1,Male,-0.037
Schizoaffective Disorder,SCZ-Relative,56,66,0.351,0.405,0.17898,0.113,-0.609,-0.248,-0.074,0.3732,Male,-0.055
Schizoaffective Disorder,SMC,56,44,0.351,0.508,0.0276,-0.046,-0.856,-0.451,-0.126,0.0965,Male,-0.158
Schizoaffective Disorder,SPECIFIC PHOBIA,56,55,0.351,0.445,0.08079,0.039,-0.719,-0.34,-0.098,0.2135,Male,-0.094
Schizoaffective Disorder,Subacute Pain,56,30,0.351,0.399,0.61874,0.341,-0.559,-0.109,-0.032,0.803,Male,-0.048
Schizoaffective Disorder - Relative,SCZ,25,718,0.425,0.387,0.52155,0.27,-0.529,-0.129,-0.036,0.7439,Male,0.038
Schizoaffective Disorder - Relative,SCZ-Relative,25,66,0.425,0.405,0.15438,0.128,-0.811,-0.341,-0.104,0.3485,Male,0.02
Schizoaffective Disorder - Relative,SMC,25,44,0.425,0.508,0.0326,-0.045,-1.062,-0.553,-0.157,0.109,Male,-0.084
Schizoaffective Disorder - Relative,SPECIFIC PHOBIA,25,55,0.425,0.445,0.07819,0.049,-0.921,-0.436,-0.129,0.2114,Male,-0.02
Schizoaffective Disorder - Relative,Subacute Pain,25,30,0.425,0.399,0.43596,0.339,-0.75,-0.205,-0.062,0.6735,Male,0.026
SCZ,SCZ-Relative,718,66,0.387,0.405,0.06239,0.012,-0.493,-0.24,-0.068,0.178,Male,-0.018
SCZ,SMC,718,44,0.387,0.508,0.005,-0.124,-0.735,-0.43,-0.12,0.0247,Male,-0.121
SCZ,SPECIFIC PHOBIA,718,55,0.387,0.445,0.0226,-0.053,-0.603,-0.328,-0.092,0.0868,Male,-0.057
SCZ,Subacute Pain,718,30,0.387,0.399,0.60994,0.273,-0.458,-0.092,-0.026,0.8012,Male,-0.012
SCZ-Relative,SMC,66,44,0.405,0.508,0.36016,0.211,-0.562,-0.175,-0.052,0.5939,Male,-0.103
SCZ-Relative,SPECIFIC PHOBIA,66,55,0.405,0.445,0.65173,0.282,-0.441,-0.08,-0.024,0.8235,Male,-0.039
SCZ-Relative,Subacute Pain,66,30,0.405,0.399,0.54875,0.572,-0.303,0.135,0.042,0.7549,Male,0.006
SMC,SPECIFIC PHOBIA,44,55,0.508,0.445,0.61914,0.499,-0.305,0.097,0.028,0.803,Male,0.064
SMC,Subacute Pain,44,30,0.508,0.399,0.17898,0.796,-0.154,0.321,0.094,0.3732,Male,0.109
SPECIFIC PHOBIA,Subacute Pain,55,30,0.445,0.399,0.34617,0.671,-0.234,0.219,0.066,0.579,Male,0.046
