Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
BD,Schizoaffective Disorder,80,40,0.44,0.397,0.36176,0.565,-0.204,0.18,0.048,0.6702,Female,0.043
BD,Schizoaffective Disorder - Relative,80,50,0.44,0.587,0.15698,0.105,-0.611,-0.253,-0.067,0.3544,Female,-0.148
BD,SCZ,80,75,0.44,0.248,0.013,0.732,0.09,0.411,0.11,0.0444,Female,0.192
BD,SCZ-Relative,80,71,0.44,0.551,0.0248,-0.053,-0.703,-0.378,-0.1,0.0754,Female,-0.112
BD,SMC,80,59,0.44,0.668,0.0002,-0.342,-1.041,-0.691,-0.171,0.0012,Female,-0.229
BD,SPECIFIC PHOBIA,80,159,0.44,0.44,0.70073,0.216,-0.324,-0.054,-0.015,1,Female,0
BD,Subacute Pain,80,0,0.44,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,Chronic Pain,47,0,0.591,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,DEMENTIA - LBD,47,21,0.591,0.093,0.0002,1.942,0.794,1.368,0.347,0.0012,Female,0.497
BIPOLAR/PSYCH-RELATIVE,EMCI,47,139,0.591,0.593,0.68133,0.264,-0.402,-0.069,-0.018,1,Female,-0.002
BIPOLAR/PSYCH-RELATIVE,LMCI,47,217,0.591,0.297,0.0002,1.123,0.474,0.799,0.223,0.0012,Female,0.294
BIPOLAR/PSYCH-RELATIVE,MCI,47,245,0.591,0.317,0.0002,0.967,0.331,0.649,0.19,0.0012,Female,0.274
BIPOLAR/PSYCH-RELATIVE,MCI-Risk,47,0,0.591,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,MDD,47,3158,0.591,0.488,0.06219,0.563,-0.014,0.275,0.079,0.1643,Female,0.103
BIPOLAR/PSYCH-RELATIVE,ND,47,100,0.591,0.281,0.0002,1.066,0.349,0.707,0.205,0.0012,Female,0.31
BIPOLAR/PSYCH-RELATIVE,OCD,47,63,0.591,0.495,0.18638,0.641,-0.126,0.258,0.066,0.4092,Female,0.096
BIPOLAR/PSYCH-RELATIVE,Other,47,3,0.591,0.58,0.71093,1.384,-1.012,0.186,0.042,1,Female,0.011
BIPOLAR/PSYCH-RELATIVE,OTHER,47,54,0.591,0.444,0.07199,0.761,-0.037,0.362,0.113,0.185,Female,0.147
BIPOLAR/PSYCH-RELATIVE,Other Psychiatric,47,111,0.591,0.465,0.07479,0.653,-0.038,0.308,0.083,0.1875,Female,0.125
BIPOLAR/PSYCH-RELATIVE,PD,47,0,0.591,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
BIPOLAR/PSYCH-RELATIVE,SAD,47,150,0.591,0.399,0.0064,0.79,0.124,0.457,0.127,0.0246,Female,0.192
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder,47,40,0.591,0.397,0.0012,1.143,0.262,0.703,0.177,0.0054,Female,0.194
BIPOLAR/PSYCH-RELATIVE,Schizoaffective Disorder - Relative,47,50,0.591,0.587,0.23218,0.65,-0.159,0.245,0.062,0.4798,Female,0.003
BIPOLAR/PSYCH-RELATIVE,SCZ,47,75,0.591,0.248,0.0002,1.308,0.535,0.922,0.239,0.0012,Female,0.343
BIPOLAR/PSYCH-RELATIVE,SCZ-Relative,47,71,0.591,0.551,0.56554,0.485,-0.261,0.112,0.028,0.9563,Female,0.04
BIPOLAR/PSYCH-RELATIVE,SMC,47,59,0.591,0.668,0.34657,0.203,-0.574,-0.185,-0.042,0.6472,Female,-0.078
BIPOLAR/PSYCH-RELATIVE,SPECIFIC PHOBIA,47,159,0.591,0.44,0.0146,0.741,0.082,0.411,0.114,0.0485,Female,0.151
BIPOLAR/PSYCH-RELATIVE,Subacute Pain,47,0,0.591,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,DEMENTIA - LBD,0,21,  NA,0.093,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,EMCI,0,139,  NA,0.593,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,LMCI,0,217,  NA,0.297,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MCI,0,245,  NA,0.317,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MCI-Risk,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,MDD,0,3158,  NA,0.488,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,ND,0,100,  NA,0.281,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,OCD,0,63,  NA,0.495,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Other,0,3,  NA,0.58,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,OTHER,0,54,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Other Psychiatric,0,111,  NA,0.465,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SAD,0,150,  NA,0.399,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Schizoaffective Disorder,0,40,  NA,0.397,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Schizoaffective Disorder - Relative,0,50,  NA,0.587,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SCZ,0,75,  NA,0.248,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SCZ-Relative,0,71,  NA,0.551,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SMC,0,59,  NA,0.668,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,SPECIFIC PHOBIA,0,159,  NA,0.44,1, NaN, NaN, NaN, NaN,1,Female,  NA
Chronic Pain,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,EMCI,21,139,0.093,0.593,0.0002,-0.823,-1.792,-1.308,-0.366,0.0012,Female,-0.499
DEMENTIA - LBD,LMCI,21,217,0.093,0.297,0.05919,0.021,-0.883,-0.431,-0.125,0.16,Female,-0.203
DEMENTIA - LBD,MCI,21,245,0.093,0.317,0.0188,-0.068,-0.968,-0.518,-0.157,0.0591,Female,-0.224
DEMENTIA - LBD,MCI-Risk,21,0,0.093,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,MDD,21,3158,0.093,0.488,0.0002,-0.495,-1.355,-0.925,-0.268,0.0012,Female,-0.394
DEMENTIA - LBD,ND,21,100,0.093,0.281,0.05339,0.023,-0.934,-0.455,-0.142,0.1469,Female,-0.187
DEMENTIA - LBD,OCD,21,63,0.093,0.495,0.0002,-0.465,-1.513,-0.989,-0.281,0.0012,Female,-0.402
DEMENTIA - LBD,Other,21,3,0.093,0.58,0.14639,0.278,-2.356,-1.039,-0.305,0.3387,Female,-0.486
DEMENTIA - LBD,OTHER,21,54,0.093,0.444,0.009,-0.144,-1.192,-0.668,-0.235,0.0319,Female,-0.351
DEMENTIA - LBD,Other Psychiatric,21,111,0.093,0.465,0.0004,-0.431,-1.399,-0.915,-0.264,0.0021,Female,-0.372
DEMENTIA - LBD,PD,21,0,0.093,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
DEMENTIA - LBD,SAD,21,150,0.093,0.399,0.0012,-0.283,-1.217,-0.75,-0.22,0.0054,Female,-0.305
DEMENTIA - LBD,Schizoaffective Disorder,21,40,0.093,0.397,0.0232,-0.05,-1.15,-0.6,-0.171,0.071,Female,-0.303
DEMENTIA - LBD,Schizoaffective Disorder - Relative,21,50,0.093,0.587,0.0006,-0.472,-1.565,-1.019,-0.286,0.003,Female,-0.494
DEMENTIA - LBD,SCZ,21,75,0.093,0.248,0.11499,0.109,-0.878,-0.384,-0.108,0.2705,Female,-0.154
DEMENTIA - LBD,SCZ-Relative,21,71,0.093,0.551,0.0002,-0.628,-1.671,-1.149,-0.319,0.0012,Female,-0.458
DEMENTIA - LBD,SMC,21,59,0.093,0.668,0.0002,-0.999,-2.124,-1.562,-0.39,0.0012,Female,-0.575
DEMENTIA - LBD,SPECIFIC PHOBIA,21,159,0.093,0.44,0.0008,-0.341,-1.272,-0.806,-0.234,0.0038,Female,-0.346
DEMENTIA - LBD,Subacute Pain,21,0,0.093,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,LMCI,139,217,0.593,0.297,0.0002,1.072,0.627,0.85,0.241,0.0012,Female,0.296
EMCI,MCI,139,245,0.593,0.317,0.0002,0.924,0.494,0.709,0.208,0.0012,Female,0.276
EMCI,MCI-Risk,139,0,0.593,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,MDD,139,3158,0.593,0.488,0.0004,0.508,0.168,0.338,0.098,0.0021,Female,0.105
EMCI,ND,139,100,0.593,0.281,0.0002,1.031,0.496,0.763,0.223,0.0012,Female,0.312
EMCI,OCD,139,63,0.593,0.495,0.0408,0.607,0.005,0.306,0.085,0.1164,Female,0.098
EMCI,Other,139,3,0.593,0.58,0.69913,1.374,-0.934,0.22,0.06,1,Female,0.013
EMCI,OTHER,139,54,0.593,0.444,0.009,0.75,0.111,0.431,0.131,0.0319,Female,0.149
EMCI,Other Psychiatric,139,111,0.593,0.465,0.005,0.614,0.109,0.362,0.101,0.0202,Female,0.127
EMCI,PD,139,0,0.593,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
EMCI,SAD,139,150,0.593,0.399,0.0002,0.747,0.276,0.511,0.146,0.0012,Female,0.194
EMCI,Schizoaffective Disorder,139,40,0.593,0.397,0.0006,1.068,0.345,0.706,0.195,0.003,Female,0.196
EMCI,Schizoaffective Disorder - Relative,139,50,0.593,0.587,0.07439,0.618,-0.035,0.291,0.08,0.1875,Female,0.005
EMCI,SCZ,139,75,0.593,0.248,0.0002,1.228,0.635,0.932,0.257,0.0012,Female,0.345
EMCI,SCZ-Relative,139,71,0.593,0.551,0.24718,0.459,-0.117,0.171,0.047,0.5019,Female,0.042
EMCI,SMC,139,59,0.593,0.668,0.56054,0.215,-0.398,-0.092,-0.024,0.9513,Female,-0.076
EMCI,SPECIFIC PHOBIA,139,159,0.593,0.44,0.0002,0.698,0.235,0.466,0.132,0.0012,Female,0.153
EMCI,Subacute Pain,139,0,0.593,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MCI,217,245,0.297,0.317,0.24178,0.074,-0.293,-0.11,-0.033,0.4953,Female,-0.02
LMCI,MCI-Risk,217,0,0.297,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,217,3158,0.297,0.488,0.0002,-0.357,-0.633,-0.495,-0.143,0.0012,Female,-0.191
LMCI,ND,217,100,0.297,0.281,0.61754,0.179,-0.297,-0.059,-0.018,1,Female,0.016
LMCI,OCD,217,63,0.297,0.495,0.0004,-0.261,-0.832,-0.546,-0.156,0.0021,Female,-0.198
LMCI,Other,217,3,0.297,0.58,0.31377,0.519,-1.775,-0.628,-0.18,0.5999,Female,-0.283
LMCI,OTHER,217,54,0.297,0.444,0.0214,-0.059,-0.661,-0.36,-0.11,0.0665,Female,-0.147
LMCI,Other Psychiatric,217,111,0.297,0.465,0.0002,-0.252,-0.718,-0.485,-0.139,0.0012,Female,-0.169
LMCI,PD,217,0,0.297,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,SAD,217,150,0.297,0.399,0.0042,-0.119,-0.539,-0.329,-0.095,0.0171,Female,-0.102
LMCI,Schizoaffective Disorder,217,40,0.297,0.397,0.34477,0.178,-0.5,-0.161,-0.046,0.6464,Female,-0.1
LMCI,Schizoaffective Disorder - Relative,217,50,0.297,0.587,0.0002,-0.252,-0.877,-0.565,-0.161,0.0012,Female,-0.291
LMCI,SCZ,217,75,0.297,0.248,0.66353,0.321,-0.207,0.057,0.016,1,Female,0.049
LMCI,SCZ-Relative,217,71,0.297,0.551,0.0002,-0.409,-0.959,-0.684,-0.194,0.0012,Female,-0.254
LMCI,SMC,217,59,0.297,0.668,0.0002,-0.658,-1.258,-0.958,-0.265,0.0012,Female,-0.372
LMCI,SPECIFIC PHOBIA,217,159,0.297,0.44,0.0002,-0.171,-0.586,-0.379,-0.109,0.0012,Female,-0.143
LMCI,Subacute Pain,217,0,0.297,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MCI-Risk,245,0,0.317,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,245,3158,0.317,0.488,0.0002,-0.251,-0.511,-0.381,-0.111,0.0012,Female,-0.171
MCI,ND,245,100,0.317,0.281,0.71073,0.282,-0.185,0.049,0.015,1,Female,0.036
MCI,OCD,245,63,0.317,0.495,0.0042,-0.134,-0.694,-0.414,-0.124,0.0171,Female,-0.178
MCI,Other,245,3,0.317,0.58,0.40416,0.656,-1.634,-0.489,-0.148,0.7306,Female,-0.263
MCI,OTHER,245,54,0.317,0.444,0.11519,0.051,-0.542,-0.245,-0.077,0.2705,Female,-0.127
MCI,Other Psychiatric,245,111,0.317,0.465,0.0008,-0.132,-0.585,-0.359,-0.107,0.0038,Female,-0.148
MCI,PD,245,0,0.317,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,SAD,245,150,0.317,0.399,0.046,-0.006,-0.414,-0.21,-0.063,0.1288,Female,-0.082
MCI,Schizoaffective Disorder,245,40,0.317,0.397,0.79352,0.29,-0.381,-0.045,-0.014,1,Female,-0.08
MCI,Schizoaffective Disorder - Relative,245,50,0.317,0.587,0.0084,-0.123,-0.738,-0.43,-0.128,0.0305,Female,-0.27
MCI,SCZ,245,75,0.317,0.248,0.21718,0.424,-0.096,0.164,0.049,0.459,Female,0.069
MCI,SCZ-Relative,245,71,0.317,0.551,0.0006,-0.277,-0.814,-0.545,-0.162,0.003,Female,-0.234
MCI,SMC,245,59,0.317,0.668,0.0002,-0.508,-1.092,-0.8,-0.232,0.0012,Female,-0.351
MCI,SPECIFIC PHOBIA,245,159,0.317,0.44,0.0132,-0.056,-0.458,-0.257,-0.077,0.0445,Female,-0.123
MCI,Subacute Pain,245,0,0.317,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,MDD,0,3158,  NA,0.488,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.281,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,63,  NA,0.495,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,3,  NA,0.58,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,54,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.465,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.399,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,40,  NA,0.397,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder - Relative,0,50,  NA,0.587,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,75,  NA,0.248,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,71,  NA,0.551,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.668,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.44,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3158,100,0.488,0.281,0.0002,0.632,0.233,0.433,0.126,0.0012,Female,0.207
MDD,OCD,3158,63,0.488,0.495,0.71613,0.205,-0.294,-0.045,-0.013,1,Female,-0.007
MDD,Other,3158,3,0.488,0.58,0.82732,1.004,-1.261,-0.128,-0.037,1,Female,-0.092
MDD,OTHER,3158,54,0.488,0.444,0.38876,0.384,-0.155,0.115,0.033,0.7117,Female,0.044
MDD,Other Psychiatric,3158,111,0.488,0.465,0.89151,0.203,-0.176,0.013,0.004,1,Female,0.022
MDD,PD,3158,0,0.488,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,SAD,3158,150,0.488,0.399,0.05039,0.329,0.001,0.165,0.048,0.1395,Female,0.089
MDD,Schizoaffective Disorder,3158,40,0.488,0.397,0.0342,0.648,0.024,0.336,0.097,0.1,Female,0.091
MDD,Schizoaffective Disorder - Relative,3158,50,0.488,0.587,0.66473,0.218,-0.341,-0.061,-0.018,1,Female,-0.1
MDD,SCZ,3158,75,0.488,0.248,0.0002,0.781,0.322,0.551,0.16,0.0012,Female,0.24
MDD,SCZ-Relative,3158,71,0.488,0.551,0.15098,0.059,-0.411,-0.176,-0.051,0.3442,Female,-0.063
MDD,SMC,3158,59,0.488,0.668,0.0012,-0.164,-0.679,-0.422,-0.122,0.0054,Female,-0.181
MDD,SPECIFIC PHOBIA,3158,159,0.488,0.44,0.14799,0.277,-0.041,0.118,0.034,0.3394,Female,0.048
MDD,Subacute Pain,3158,0,0.488,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ND,OCD,100,63,0.281,0.495,0.0058,-0.14,-0.783,-0.461,-0.139,0.0229,Female,-0.214
ND,Other,100,3,0.281,0.58,0.40536,0.642,-1.687,-0.522,-0.163,0.7306,Female,-0.299
ND,OTHER,100,54,0.281,0.444,0.09899,0.058,-0.612,-0.277,-0.092,0.2397,Female,-0.163
ND,Other Psychiatric,100,111,0.281,0.465,0.0028,-0.132,-0.681,-0.407,-0.122,0.0119,Female,-0.185
ND,PD,100,0,0.281,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ND,SAD,100,150,0.281,0.399,0.05639,-0.003,-0.514,-0.258,-0.078,0.1534,Female,-0.118
ND,Schizoaffective Disorder,100,40,0.281,0.397,0.61374,0.276,-0.464,-0.094,-0.029,1,Female,-0.116
ND,Schizoaffective Disorder - Relative,100,50,0.281,0.587,0.0072,-0.131,-0.824,-0.477,-0.143,0.0268,Female,-0.306
ND,SCZ,100,75,0.281,0.248,0.45615,0.415,-0.188,0.113,0.034,0.7915,Female,0.033
ND,SCZ-Relative,100,71,0.281,0.551,0.0004,-0.283,-0.908,-0.596,-0.177,0.0021,Female,-0.27
ND,SMC,100,59,0.281,0.668,0.0002,-0.529,-1.205,-0.867,-0.247,0.0012,Female,-0.387
ND,SPECIFIC PHOBIA,100,159,0.281,0.44,0.0162,-0.054,-0.56,-0.307,-0.092,0.0534,Female,-0.159
ND,Subacute Pain,100,0,0.281,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OCD,Other,63,3,0.495,0.58,0.90151,1.092,-1.269,-0.088,-0.024,1,Female,-0.085
OCD,OTHER,63,54,0.495,0.444,0.44476,0.511,-0.224,0.144,0.046,0.7775,Female,0.051
OCD,Other Psychiatric,63,111,0.495,0.465,0.71273,0.371,-0.252,0.059,0.017,1,Female,0.03
OCD,PD,63,0,0.495,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OCD,SAD,63,150,0.495,0.399,0.17738,0.508,-0.085,0.211,0.061,0.3928,Female,0.096
OCD,Schizoaffective Disorder,63,40,0.495,0.397,0.0498,0.803,-0.007,0.398,0.11,0.1387,Female,0.098
OCD,Schizoaffective Disorder - Relative,63,50,0.495,0.587,0.90591,0.358,-0.393,-0.017,-0.005,1,Female,-0.092
OCD,SCZ,63,75,0.495,0.248,0.0006,0.969,0.277,0.623,0.172,0.003,Female,0.247
OCD,SCZ-Relative,63,71,0.495,0.551,0.43096,0.204,-0.482,-0.139,-0.038,0.762,Female,-0.056
OCD,SMC,63,59,0.495,0.668,0.0216,-0.064,-0.79,-0.427,-0.109,0.0665,Female,-0.173
OCD,SPECIFIC PHOBIA,63,159,0.495,0.44,0.27417,0.459,-0.129,0.165,0.047,0.5379,Female,0.055
OCD,Subacute Pain,63,0,0.495,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other,OTHER,3,54,0.58,0.444,0.76872,1.384,-0.995,0.195,0.071,1,Female,0.136
Other,Other Psychiatric,3,111,0.58,0.465,0.80432,1.304,-1.015,0.144,0.041,1,Female,0.114
Other,PD,3,0,0.58,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other,SAD,3,150,0.58,0.399,0.60534,1.445,-0.86,0.292,0.085,1,Female,0.181
Other,Schizoaffective Disorder,3,40,0.58,0.397,0.43396,1.71,-0.718,0.496,0.134,0.7644,Female,0.183
Other,Schizoaffective Disorder - Relative,3,50,0.58,0.587,0.92811,1.266,-1.12,0.073,0.02,1,Female,-0.008
Other,SCZ,3,75,0.58,0.248,0.25177,1.896,-0.46,0.718,0.197,0.5046,Female,0.332
Other,SCZ-Relative,3,71,0.58,0.551,0.92331,1.124,-1.226,-0.051,-0.014,1,Female,0.029
Other,SMC,3,59,0.58,0.668,0.52595,0.813,-1.559,-0.373,-0.085,0.9025,Female,-0.089
Other,SPECIFIC PHOBIA,3,159,0.58,0.44,0.67793,1.4,-0.903,0.249,0.071,1,Female,0.14
Other,Subacute Pain,3,0,0.58,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OTHER,Other Psychiatric,54,111,0.444,0.465,0.57174,0.234,-0.421,-0.094,-0.029,0.9633,Female,-0.021
OTHER,PD,54,0,0.444,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
OTHER,SAD,54,150,0.444,0.399,0.77572,0.359,-0.267,0.046,0.015,1,Female,0.045
OTHER,Schizoaffective Disorder,54,40,0.444,0.397,0.36556,0.608,-0.223,0.193,0.064,0.6746,Female,0.048
OTHER,Schizoaffective Disorder - Relative,54,50,0.444,0.587,0.42556,0.233,-0.547,-0.157,-0.051,0.7553,Female,-0.143
OTHER,SCZ,54,75,0.444,0.248,0.0274,0.754,0.041,0.397,0.126,0.0817,Female,0.196
OTHER,SCZ-Relative,54,71,0.444,0.551,0.14119,0.092,-0.626,-0.267,-0.084,0.3283,Female,-0.107
OTHER,SMC,54,59,0.444,0.668,0.0082,-0.133,-0.891,-0.512,-0.155,0.03,Female,-0.224
OTHER,SPECIFIC PHOBIA,54,159,0.444,0.44,0.9847,0.313,-0.308,0.003,0.001,1,Female,0.005
OTHER,Subacute Pain,54,0,0.444,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other Psychiatric,PD,111,0,0.465,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Other Psychiatric,SAD,111,150,0.465,0.399,0.22278,0.399,-0.095,0.152,0.044,0.4666,Female,0.067
Other Psychiatric,Schizoaffective Disorder,111,40,0.465,0.397,0.07399,0.696,-0.037,0.33,0.093,0.1875,Female,0.069
Other Psychiatric,Schizoaffective Disorder - Relative,111,50,0.465,0.587,0.66153,0.26,-0.413,-0.076,-0.021,1,Female,-0.122
Other Psychiatric,SCZ,111,75,0.465,0.248,0.0002,0.852,0.252,0.552,0.156,0.0012,Female,0.218
Other Psychiatric,SCZ-Relative,111,71,0.465,0.551,0.19418,0.105,-0.496,-0.196,-0.055,0.42,Female,-0.086
Other Psychiatric,SMC,111,59,0.465,0.668,0.0024,-0.147,-0.792,-0.47,-0.126,0.0105,Female,-0.203
Other Psychiatric,SPECIFIC PHOBIA,111,159,0.465,0.44,0.39996,0.349,-0.138,0.106,0.03,0.7265,Female,0.026
Other Psychiatric,Subacute Pain,111,0,0.465,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SAD,0,150,  NA,0.399,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Schizoaffective Disorder,0,40,  NA,0.397,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Schizoaffective Disorder - Relative,0,50,  NA,0.587,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SCZ,0,75,  NA,0.248,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SCZ-Relative,0,71,  NA,0.551,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SMC,0,59,  NA,0.668,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,SPECIFIC PHOBIA,0,159,  NA,0.44,1, NaN, NaN, NaN, NaN,1,Female,  NA
PD,Subacute Pain,0,0,  NA,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SAD,Schizoaffective Disorder,150,40,0.399,0.397,0.33177,0.522,-0.181,0.171,0.049,0.6297,Female,0.002
SAD,Schizoaffective Disorder - Relative,150,50,0.399,0.587,0.16058,0.094,-0.551,-0.228,-0.066,0.3607,Female,-0.189
SAD,SCZ,150,75,0.399,0.248,0.007,0.67,0.108,0.389,0.112,0.0265,Female,0.151
SAD,SCZ-Relative,150,71,0.399,0.551,0.018,-0.061,-0.632,-0.346,-0.099,0.0569,Female,-0.152
SAD,SMC,150,59,0.399,0.668,0.0002,-0.306,-0.924,-0.615,-0.17,0.0012,Female,-0.27
SAD,SPECIFIC PHOBIA,150,159,0.399,0.44,0.66873,0.177,-0.271,-0.047,-0.014,1,Female,-0.041
SAD,Subacute Pain,150,0,0.399,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Schizoaffective Disorder,Schizoaffective Disorder - Relative,40,50,0.397,0.587,0.05539,0.005,-0.848,-0.421,-0.115,0.1515,Female,-0.191
Schizoaffective Disorder,SCZ,40,75,0.397,0.248,0.24878,0.615,-0.163,0.226,0.062,0.503,Female,0.149
Schizoaffective Disorder,SCZ-Relative,40,71,0.397,0.551,0.009,-0.147,-0.944,-0.545,-0.148,0.0319,Female,-0.155
Schizoaffective Disorder,SMC,40,59,0.397,0.668,0.0002,-0.457,-1.308,-0.883,-0.219,0.0012,Female,-0.272
Schizoaffective Disorder,SPECIFIC PHOBIA,40,159,0.397,0.44,0.22078,0.129,-0.57,-0.221,-0.063,0.4645,Female,-0.043
Schizoaffective Disorder,Subacute Pain,40,0,0.397,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Schizoaffective Disorder - Relative,SCZ,50,75,0.587,0.248,0.0012,1.017,0.276,0.647,0.177,0.0054,Female,0.339
Schizoaffective Disorder - Relative,SCZ-Relative,50,71,0.587,0.551,0.48475,0.243,-0.489,-0.123,-0.033,0.8348,Female,0.036
Schizoaffective Disorder - Relative,SMC,50,59,0.587,0.668,0.036,-0.034,-0.804,-0.419,-0.104,0.1046,Female,-0.081
Schizoaffective Disorder - Relative,SPECIFIC PHOBIA,50,159,0.587,0.44,0.25117,0.503,-0.138,0.182,0.052,0.5046,Female,0.148
Schizoaffective Disorder - Relative,Subacute Pain,50,0,0.587,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SCZ,SCZ-Relative,75,71,0.248,0.551,0.0002,-0.431,-1.11,-0.771,-0.21,0.0012,Female,-0.303
SCZ,SMC,75,59,0.248,0.668,0.0002,-0.729,-1.467,-1.098,-0.281,0.0012,Female,-0.42
SCZ,SPECIFIC PHOBIA,75,159,0.248,0.44,0.0024,-0.162,-0.72,-0.441,-0.125,0.0105,Female,-0.192
SCZ,Subacute Pain,75,0,0.248,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
SCZ-Relative,SMC,71,59,0.551,0.668,0.11119,0.069,-0.632,-0.282,-0.071,0.2638,Female,-0.117
