Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
Anxiety/Phobia,ND,975,100,0.49,0.281,0.0002,0.653,0.239,0.446,0.131,0.0012,Female,0.209
Anxiety/Phobia,OCD,975,63,0.49,0.495,0.84332,0.228,-0.282,-0.027,-0.008,1,Female,-0.005
Anxiety/Phobia,Other,975,3,0.49,0.58,0.85291,1.025,-1.245,-0.11,-0.032,1,Female,-0.09
Anxiety/Phobia,OTHER,975,54,0.49,0.444,0.33977,0.405,-0.144,0.13,0.038,0.631,Female,0.046
Anxiety/Phobia,Other Psychiatric,975,111,0.49,0.465,0.75852,0.228,-0.166,0.031,0.009,1,Female,0.024
Anxiety/Phobia,PD,975,0,0.49,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
Anxiety/Phobia,SAD,975,150,0.49,0.399,0.0416,0.355,0.01,0.182,0.053,0.115,Female,0.091
Anxiety/Phobia,Schizoaffective Disorder,975,40,0.49,0.397,0.0272,0.669,0.036,0.352,0.102,0.0801,Female,0.093
Anxiety/Phobia,SCZ,975,75,0.49,0.248,0.0002,0.804,0.332,0.568,0.165,0.0012,Female,0.242
Anxiety/Phobia,SCZ-Relative,975,71,0.49,0.551,0.20198,0.083,-0.399,-0.158,-0.046,0.4349,Female,-0.061
Anxiety/Phobia,SMC,975,59,0.49,0.668,0.0026,-0.141,-0.669,-0.405,-0.117,0.0113,Female,-0.179
Anxiety/Phobia,SPECIFIC PHOBIA,975,159,0.49,0.44,0.10619,0.303,-0.033,0.135,0.039,0.2518,Female,0.05
ASD,Attention & Learning difficulty,365,99,0.501,0.484,0.63634,0.277,-0.168,0.054,0.017,1,Female,0.017
ASD,BD,365,80,0.501,0.44,0.06119,0.477,-0.009,0.234,0.069,0.1591,Female,0.061
ASD,Chronic Pain,365,0,0.501,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,EMCI,365,139,0.501,0.593,0.0106,-0.064,-0.457,-0.261,-0.077,0.0368,Female,-0.092
ASD,LMCI,365,217,0.501,0.297,0.0002,0.719,0.376,0.547,0.163,0.0012,Female,0.204
ASD,MCI,365,245,0.501,0.317,0.0002,0.594,0.266,0.43,0.131,0.0012,Female,0.184
ASD,MCI-Risk,365,0,0.501,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
ASD,MDD,365,3158,0.501,0.488,0.22678,0.178,-0.039,0.069,0.02,0.471,Female,0.013
ASD,ND,365,100,0.501,0.281,0.0002,0.7,0.252,0.476,0.146,0.0012,Female,0.22
ASD,OCD,365,63,0.501,0.495,0.85951,0.292,-0.244,0.024,0.007,1,Female,0.005
ASD,Other,365,3,0.501,0.58,0.91551,1.084,-1.196,-0.056,-0.017,1,Female,-0.079
