Group 1,Group 2,Sample size G1,Sample size G2,Median centile G1,Median centile G2,P uncorrected,Cohens D lower CI,Cohens D upper CI,Cohens D,Mean group difference,P corrected (BH-FDR),Sex,Median group difference
EMCI,SCZ-Relative,139,138,0.621,0.365,0.0002,0.823,0.34,0.582,0.166,0.0007,Female,0.256
EMCI,SMC,139,59,0.621,0.713,0.0426,-0.013,-0.629,-0.321,-0.087,0.0783,Female,-0.093
EMCI,SPECIFIC PHOBIA,139,159,0.621,0.462,0.004,0.571,0.11,0.341,0.101,0.0094,Female,0.158
LMCI,MCI,216,253,0.313,0.302,0.71733,0.149,-0.215,-0.033,-0.01,0.8506,Female,0.011
LMCI,MCI-Risk,216,0,0.313,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
LMCI,MDD,216,3461,0.313,0.481,0.0002,-0.285,-0.561,-0.423,-0.121,0.0007,Female,-0.168
LMCI,ND,216,100,0.313,0.284,0.65493,0.293,-0.183,0.055,0.016,0.7982,Female,0.029
LMCI,OCD,216,74,0.313,0.477,0.0038,-0.158,-0.693,-0.426,-0.122,0.009,Female,-0.164
LMCI,Other,216,117,0.313,0.435,0.0018,-0.161,-0.616,-0.389,-0.108,0.0046,Female,-0.122
LMCI,OTHER,216,56,0.313,0.413,0.25597,0.123,-0.468,-0.172,-0.051,0.3728,Female,-0.1
LMCI,Other Psychiatric,216,111,0.313,0.423,0.0162,-0.045,-0.507,-0.276,-0.077,0.0329,Female,-0.11
LMCI,PD,216,67,0.313,0.646,0.0002,-0.584,-1.153,-0.868,-0.244,0.0007,Female,-0.333
LMCI,SAD,216,150,0.313,0.444,0.0026,-0.111,-0.532,-0.322,-0.089,0.0065,Female,-0.131
LMCI,Schizoaffective Disorder,216,53,0.313,0.267,0.55334,0.396,-0.208,0.094,0.027,0.6986,Female,0.046
LMCI,SCZ,216,315,0.313,0.228,0.19678,0.288,-0.059,0.114,0.033,0.3043,Female,0.085
LMCI,SCZ-Relative,216,138,0.313,0.365,0.12299,0.05,-0.379,-0.165,-0.047,0.1999,Female,-0.052
LMCI,SMC,216,59,0.313,0.713,0.0002,-0.782,-1.388,-1.085,-0.3,0.0007,Female,-0.4
LMCI,SPECIFIC PHOBIA,216,159,0.313,0.462,0.0014,-0.173,-0.588,-0.38,-0.112,0.0038,Female,-0.149
MCI,MCI-Risk,253,0,0.302,  NA,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI,MDD,253,3461,0.302,0.481,0.0002,-0.26,-0.516,-0.388,-0.112,0.0007,Female,-0.178
MCI,ND,253,100,0.302,0.284,0.46395,0.318,-0.147,0.085,0.026,0.6054,Female,0.018
MCI,OCD,253,74,0.302,0.477,0.0054,-0.114,-0.637,-0.376,-0.113,0.0121,Female,-0.175
MCI,Other,253,117,0.302,0.435,0.0028,-0.118,-0.56,-0.339,-0.099,0.0069,Female,-0.133
MCI,OTHER,253,56,0.302,0.413,0.36816,0.157,-0.425,-0.134,-0.041,0.5088,Female,-0.111
MCI,Other Psychiatric,253,111,0.302,0.423,0.0454,-0.007,-0.456,-0.231,-0.068,0.0821,Female,-0.121
MCI,PD,253,67,0.302,0.646,0.0002,-0.518,-1.072,-0.795,-0.234,0.0007,Female,-0.343
MCI,SAD,253,150,0.302,0.444,0.007,-0.072,-0.479,-0.275,-0.079,0.0154,Female,-0.142
MCI,Schizoaffective Disorder,253,53,0.302,0.267,0.41716,0.419,-0.176,0.122,0.036,0.5525,Female,0.035
MCI,SCZ,253,315,0.302,0.228,0.09319,0.31,-0.022,0.144,0.043,0.1573,Female,0.074
MCI,SCZ-Relative,253,138,0.302,0.365,0.24058,0.082,-0.334,-0.126,-0.037,0.3533,Female,-0.062
MCI,SMC,253,59,0.302,0.713,0.0002,-0.701,-1.291,-0.996,-0.29,0.0007,Female,-0.411
MCI,SPECIFIC PHOBIA,253,159,0.302,0.462,0.0014,-0.137,-0.537,-0.337,-0.102,0.0038,Female,-0.16
MCI-Risk,MDD,0,3461,  NA,0.481,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,ND,0,100,  NA,0.284,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OCD,0,74,  NA,0.477,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other,0,117,  NA,0.435,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,OTHER,0,56,  NA,0.413,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Other Psychiatric,0,111,  NA,0.423,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,PD,0,67,  NA,0.646,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SAD,0,150,  NA,0.444,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,Schizoaffective Disorder,0,53,  NA,0.267,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ,0,315,  NA,0.228,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SCZ-Relative,0,138,  NA,0.365,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SMC,0,59,  NA,0.713,1, NaN, NaN, NaN, NaN,1,Female,  NA
MCI-Risk,SPECIFIC PHOBIA,0,159,  NA,0.462,1, NaN, NaN, NaN, NaN,1,Female,  NA
MDD,ND,3461,100,0.481,0.284,0.0002,0.677,0.278,0.477,0.137,0.0007,Female,0.197
MDD,OCD,3461,74,0.481,0.477,0.9647,0.226,-0.234,-0.004,-0.001,1,Female,0.003
MDD,Other,3461,117,0.481,0.435,0.64634,0.23,-0.139,0.045,0.013,0.7927,Female,0.045
MDD,OTHER,3461,56,0.481,0.413,0.06599,0.51,-0.018,0.246,0.071,0.1158,Female,0.068
MDD,Other Psychiatric,3461,111,0.481,0.423,0.11719,0.342,-0.036,0.153,0.044,0.1931,Female,0.057
MDD,PD,3461,67,0.481,0.646,0.0008,-0.186,-0.67,-0.428,-0.123,0.0024,Female,-0.165
MDD,SAD,3461,150,0.481,0.444,0.17518,0.277,-0.05,0.114,0.032,0.2745,Female,0.036
MDD,Schizoaffective Disorder,3461,53,0.481,0.267,0.0006,0.787,0.244,0.515,0.148,0.0019,Female,0.213
MDD,SCZ,3461,315,0.481,0.228,0.0002,0.653,0.421,0.537,0.155,0.0007,Female,0.252
MDD,SCZ-Relative,3461,138,0.481,0.365,0.0034,0.429,0.088,0.259,0.074,0.0082,Female,0.116
MDD,SMC,3461,59,0.481,0.713,0.0002,-0.365,-0.881,-0.623,-0.178,0.0007,Female,-0.233
MDD,SPECIFIC PHOBIA,3461,159,0.481,0.462,0.70873,0.192,-0.126,0.033,0.009,0.8506,Female,0.018
ND,OCD,100,74,0.284,0.477,0.0034,-0.162,-0.775,-0.468,-0.138,0.0082,Female,-0.194
ND,Other,100,117,0.284,0.435,0.0012,-0.171,-0.715,-0.443,-0.124,0.0034,Female,-0.151
ND,OTHER,100,56,0.284,0.413,0.19898,0.113,-0.548,-0.217,-0.066,0.3063,Female,-0.129
ND,Other Psychiatric,100,111,0.284,0.423,0.0166,-0.056,-0.604,-0.33,-0.093,0.0335,Female,-0.139
ND,PD,100,67,0.284,0.646,0.0002,-0.586,-1.24,-0.913,-0.26,0.0007,Female,-0.362
ND,SAD,100,150,0.284,0.444,0.003,-0.123,-0.636,-0.379,-0.105,0.0074,Female,-0.16
ND,Schizoaffective Disorder,100,53,0.284,0.267,0.83132,0.373,-0.299,0.037,0.011,0.9536,Female,0.017
ND,SCZ,100,315,0.284,0.228,0.61914,0.285,-0.167,0.059,0.018,0.7652,Female,0.056
ND,SCZ-Relative,100,138,0.284,0.365,0.09819,0.043,-0.476,-0.217,-0.063,0.1649,Female,-0.081
ND,SMC,100,59,0.284,0.713,0.0002,-0.793,-1.49,-1.142,-0.316,0.0007,Female,-0.429
ND,SPECIFIC PHOBIA,100,159,0.284,0.462,0.0012,-0.169,-0.677,-0.423,-0.128,0.0034,Female,-0.179
OCD,Other,74,117,0.477,0.435,0.71273,0.343,-0.243,0.05,0.014,0.8506,Female,0.042
OCD,OTHER,74,56,0.477,0.413,0.20098,0.584,-0.12,0.232,0.072,0.3076,Female,0.064
OCD,Other Psychiatric,74,111,0.477,0.423,0.29097,0.456,-0.137,0.16,0.045,0.4152,Female,0.054
OCD,PD,74,67,0.477,0.646,0.0114,-0.09,-0.765,-0.428,-0.122,0.0241,Female,-0.168
OCD,SAD,74,150,0.477,0.444,0.39796,0.402,-0.158,0.122,0.034,0.5352,Female,0.033
OCD,Schizoaffective Disorder,74,53,0.477,0.267,0.0066,0.873,0.15,0.511,0.149,0.0146,Female,0.21
OCD,SCZ,74,315,0.477,0.228,0.0002,0.78,0.267,0.524,0.156,0.0007,Female,0.249
OCD,SCZ-Relative,74,138,0.477,0.365,0.07199,0.545,-0.026,0.26,0.075,0.1245,Female,0.113
OCD,SMC,74,59,0.477,0.713,0.0004,-0.291,-0.999,-0.645,-0.177,0.0014,Female,-0.236
OCD,SPECIFIC PHOBIA,74,159,0.477,0.462,0.79132,0.312,-0.243,0.035,0.011,0.9167,Female,0.015
Other,OTHER,117,56,0.435,0.413,0.21758,0.522,-0.121,0.201,0.058,0.3264,Female,0.022
Other,Other Psychiatric,117,111,0.435,0.423,0.37876,0.376,-0.146,0.115,0.031,0.5193,Female,0.012
Other,PD,117,67,0.435,0.646,0.0014,-0.198,-0.812,-0.505,-0.136,0.0038,Female,-0.211
Other,SAD,117,150,0.435,0.444,0.55034,0.316,-0.169,0.073,0.019,0.6974,Female,-0.009
Other,Schizoaffective Disorder,117,53,0.435,0.267,0.0046,0.826,0.163,0.494,0.135,0.0104,Female,0.168
Other,SCZ,117,315,0.435,0.228,0.0002,0.704,0.273,0.489,0.142,0.0007,Female,0.207
Other,SCZ-Relative,117,138,0.435,0.365,0.08239,0.468,-0.028,0.22,0.061,0.1411,Female,0.07
Other,SMC,117,59,0.435,0.713,0.0002,-0.411,-1.06,-0.736,-0.191,0.0007,Female,-0.278
Other,SPECIFIC PHOBIA,117,159,0.435,0.462,0.92671,0.227,-0.252,-0.012,-0.004,1,Female,-0.027
OTHER,Other Psychiatric,56,111,0.413,0.423,0.57414,0.232,-0.416,-0.092,-0.027,0.7172,Female,-0.01
OTHER,PD,56,67,0.413,0.646,0.0004,-0.285,-1.02,-0.652,-0.194,0.0014,Female,-0.233
OTHER,SAD,56,150,0.413,0.444,0.38616,0.173,-0.445,-0.136,-0.038,0.5274,Female,-0.031
OTHER,Schizoaffective Disorder,56,53,0.413,0.267,0.18578,0.634,-0.129,0.252,0.077,0.2885,Female,0.146
OTHER,SCZ,56,315,0.413,0.228,0.05219,0.564,-0.008,0.278,0.084,0.0935,Female,0.185
OTHER,SCZ-Relative,56,138,0.413,0.365,0.93371,0.324,-0.301,0.012,0.004,1,Female,0.048
OTHER,SMC,56,59,0.413,0.713,0.0002,-0.483,-1.256,-0.869,-0.249,0.0007,Female,-0.3
OTHER,SPECIFIC PHOBIA,56,159,0.413,0.462,0.21338,0.11,-0.504,-0.197,-0.061,0.3228,Female,-0.049
Other Psychiatric,PD,111,67,0.423,0.646,0.0002,-0.303,-0.927,-0.615,-0.167,0.0007,Female,-0.222
Other Psychiatric,SAD,111,150,0.423,0.444,0.74313,0.204,-0.29,-0.043,-0.011,0.8753,Female,-0.021
Other Psychiatric,Schizoaffective Disorder,111,53,0.423,0.267,0.026,0.71,0.045,0.377,0.104,0.0499,Female,0.156
Other Psychiatric,SCZ,111,315,0.423,0.228,0.001,0.599,0.162,0.38,0.111,0.0029,Female,0.195
Other Psychiatric,SCZ-Relative,111,138,0.423,0.365,0.39796,0.36,-0.143,0.108,0.03,0.5352,Female,0.059
Other Psychiatric,SMC,111,59,0.423,0.713,0.0002,-0.517,-1.178,-0.848,-0.222,0.0007,Female,-0.29
Other Psychiatric,SPECIFIC PHOBIA,111,159,0.423,0.462,0.33537,0.126,-0.362,-0.118,-0.035,0.4671,Female,-0.039
PD,SAD,67,150,0.646,0.444,0.0002,0.88,0.29,0.585,0.155,0.0007,Female,0.202
PD,Schizoaffective Disorder,67,53,0.646,0.267,0.0002,1.365,0.595,0.98,0.271,0.0007,Female,0.379
PD,SCZ,67,315,0.646,0.228,0.0002,1.22,0.674,0.947,0.277,0.0007,Female,0.418
PD,SCZ-Relative,67,138,0.646,0.365,0.0002,1.001,0.398,0.7,0.197,0.0007,Female,0.281
PD,SMC,67,59,0.646,0.713,0.23358,0.139,-0.57,-0.215,-0.056,0.3459,Female,-0.068
PD,SPECIFIC PHOBIA,67,159,0.646,0.462,0.0018,0.736,0.156,0.446,0.132,0.0046,Female,0.183
SAD,Schizoaffective Disorder,150,53,0.444,0.267,0.0092,0.747,0.111,0.429,0.115,0.0197,Female,0.177
SAD,SCZ,150,315,0.444,0.228,0.0004,0.622,0.229,0.426,0.122,0.0014,Female,0.216
SAD,SCZ-Relative,150,138,0.444,0.365,0.20158,0.385,-0.08,0.152,0.042,0.3076,Female,0.079
SAD,SMC,150,59,0.444,0.713,0.0002,-0.504,-1.13,-0.817,-0.211,0.0007,Female,-0.269
SAD,SPECIFIC PHOBIA,150,159,0.444,0.462,0.47095,0.144,-0.305,-0.081,-0.023,0.61,Female,-0.018
Schizoaffective Disorder,SCZ,53,315,0.267,0.228,0.86531,0.315,-0.269,0.023,0.007,0.9798,Female,0.039
Schizoaffective Disorder,SCZ-Relative,53,138,0.267,0.365,0.11599,0.062,-0.577,-0.257,-0.074,0.192,Female,-0.098
Schizoaffective Disorder,SMC,53,59,0.267,0.713,0.0002,-0.83,-1.649,-1.239,-0.326,0.0007,Female,-0.446
Schizoaffective Disorder,SPECIFIC PHOBIA,53,159,0.267,0.462,0.0036,-0.144,-0.776,-0.46,-0.138,0.0086,Female,-0.195
SCZ,SCZ-Relative,315,138,0.228,0.365,0.0088,-0.072,-0.474,-0.273,-0.08,0.0189,Female,-0.137
SCZ,SMC,315,59,0.228,0.713,0.0002,-0.858,-1.44,-1.149,-0.333,0.0007,Female,-0.485
SCZ,SPECIFIC PHOBIA,315,159,0.228,0.462,0.0002,-0.289,-0.677,-0.483,-0.145,0.0007,Female,-0.234
SCZ-Relative,SMC,138,59,0.365,0.713,0.0002,-0.599,-1.239,-0.919,-0.253,0.0007,Female,-0.349
SCZ-Relative,SPECIFIC PHOBIA,138,159,0.365,0.462,0.06679,0.012,-0.448,-0.218,-0.065,0.1166,Female,-0.098
SMC,SPECIFIC PHOBIA,59,159,0.713,0.462,0.0002,0.951,0.338,0.645,0.188,0.0007,Female,0.251
CN,ABNORMAL VENTRICAL,38318,107,0.491,0.39,0.0118,0.436,0.056,0.246,0.07,0.03,Male,0.101
CN,AD,38318,458,0.491,0.228,0.0002,0.742,0.558,0.65,0.185,0.001,Male,0.263
CN,ADHD,38318,885,0.491,0.36,0.0002,0.411,0.277,0.344,0.098,0.001,Male,0.131
CN,Anorexia/Bulima,38318,3,0.491,0.759,0.45835,0.688,-1.576,-0.444,-0.127,0.6026,Male,-0.267
CN,Anxiety/Phobia,38318,589,0.491,0.524,0.0204,-0.015,-0.178,-0.096,-0.027,0.0465,Male,-0.033
CN,ASD,38318,1628,0.491,0.468,0.06619,0.097,-0.002,0.047,0.014,0.1335,Male,0.023
CN,Attention & Learning difficulty,38318,227,0.491,0.224,0.0002,0.782,0.521,0.652,0.186,0.001,Male,0.268
CN,BD,38318,97,0.491,0.523,0.9983,0.2,-0.199,0,0,1,Male,-0.032
CN,Chronic Pain,38318,59,0.491,0.295,0.0002,0.75,0.239,0.495,0.141,0.001,Male,0.196
CN,EMCI,38318,170,0.491,0.643,0.0002,-0.181,-0.482,-0.332,-0.095,0.001,Male,-0.152
CN,LMCI,38318,341,0.491,0.314,0.0002,0.551,0.338,0.445,0.127,0.001,Male,0.177
CN,MCI,38318,197,0.491,0.354,0.0002,0.479,0.199,0.339,0.097,0.001,Male,0.138
CN,MCI-Risk,38318,0,0.491,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
CN,MDD,38318,1789,0.491,0.526,0.0006,-0.036,-0.131,-0.083,-0.024,0.0024,Male,-0.035
CN,ND,38318,74,0.491,0.405,0.0138,0.508,0.052,0.28,0.08,0.0334,Male,0.086
CN,OCD,38318,84,0.491,0.476,0.21678,0.347,-0.081,0.133,0.038,0.3443,Male,0.015
CN,Other,38318,39,0.491,0.623,0.14639,0.08,-0.548,-0.234,-0.067,0.2482,Male,-0.132
CN,OTHER,38318,43,0.491,0.295,0.0082,0.709,0.111,0.41,0.117,0.022,Male,0.196
CN,Other Psychiatric,38318,142,0.491,0.301,0.0002,0.503,0.173,0.338,0.096,0.001,Male,0.19
CN,PD,38318,136,0.491,0.558,0.0206,-0.036,-0.373,-0.205,-0.058,0.0466,Male,-0.067
CN,SAD,38318,155,0.491,0.49,0.63214,0.197,-0.119,0.039,0.011,0.7785,Male,0.002
CN,Schizoaffective Disorder,38318,56,0.491,0.35,0.0216,0.564,0.04,0.302,0.086,0.048,Male,0.142
CN,SCZ,38318,718,0.491,0.338,0.0002,0.484,0.337,0.41,0.117,0.001,Male,0.153
CN,SCZ-Relative,38318,66,0.491,0.443,0.88391,0.258,-0.224,0.017,0.005,0.9881,Male,0.048
CN,SMC,38318,44,0.491,0.584,0.12799,0.064,-0.528,-0.232,-0.066,0.2246,Male,-0.093
CN,SPECIFIC PHOBIA,38318,55,0.491,0.454,0.76412,0.224,-0.305,-0.04,-0.012,0.8881,Male,0.037
ABNORMAL VENTRICAL,AD,107,458,0.39,0.228,0.0002,0.619,0.194,0.406,0.115,0.001,Male,0.162
ABNORMAL VENTRICAL,ADHD,107,885,0.39,0.36,0.30917,0.304,-0.098,0.103,0.028,0.4502,Male,0.03
ABNORMAL VENTRICAL,Anorexia/Bulima,107,3,0.39,0.759,0.24858,0.48,-1.848,-0.684,-0.197,0.3861,Male,-0.369
ABNORMAL VENTRICAL,Anxiety/Phobia,107,589,0.39,0.524,0.0018,-0.126,-0.54,-0.333,-0.098,0.0061,Male,-0.134
ABNORMAL VENTRICAL,ASD,107,1628,0.39,0.468,0.05599,0.006,-0.386,-0.19,-0.057,0.1149,Male,-0.078
ABNORMAL VENTRICAL,Attention & Learning difficulty,107,227,0.39,0.224,0.0004,0.659,0.194,0.427,0.116,0.0017,Male,0.167
ABNORMAL VENTRICAL,BD,107,97,0.39,0.523,0.08039,0.027,-0.528,-0.251,-0.07,0.1542,Male,-0.133
ABNORMAL VENTRICAL,Chronic Pain,107,59,0.39,0.295,0.12039,0.575,-0.068,0.253,0.071,0.2167,Male,0.095
ABNORMAL VENTRICAL,EMCI,107,170,0.39,0.643,0.0002,-0.323,-0.818,-0.57,-0.165,0.001,Male,-0.253
ABNORMAL VENTRICAL,LMCI,107,341,0.39,0.314,0.06759,0.419,-0.018,0.201,0.057,0.1356,Male,0.076
ABNORMAL VENTRICAL,MCI,107,197,0.39,0.354,0.44296,0.326,-0.147,0.09,0.026,0.5889,Male,0.036
ABNORMAL VENTRICAL,MCI-Risk,107,0,0.39,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ABNORMAL VENTRICAL,MDD,107,1789,0.39,0.526,0.0008,-0.133,-0.524,-0.328,-0.094,0.0031,Male,-0.136
ABNORMAL VENTRICAL,ND,107,74,0.39,0.405,0.82712,0.33,-0.266,0.032,0.01,0.9365,Male,-0.015
ABNORMAL VENTRICAL,OCD,107,84,0.39,0.476,0.41836,0.168,-0.408,-0.12,-0.032,0.5669,Male,-0.086
ABNORMAL VENTRICAL,Other,107,39,0.39,0.623,0.0134,-0.101,-0.848,-0.474,-0.137,0.0334,Male,-0.233
ABNORMAL VENTRICAL,OTHER,107,43,0.39,0.295,0.38356,0.515,-0.199,0.158,0.047,0.5309,Male,0.095
ABNORMAL VENTRICAL,Other Psychiatric,107,142,0.39,0.301,0.47255,0.344,-0.161,0.092,0.026,0.6139,Male,0.089
ABNORMAL VENTRICAL,PD,107,136,0.39,0.558,0.0014,-0.19,-0.705,-0.448,-0.129,0.0051,Male,-0.168
ABNORMAL VENTRICAL,SAD,107,155,0.39,0.49,0.11339,0.044,-0.452,-0.204,-0.059,0.2073,Male,-0.099
ABNORMAL VENTRICAL,Schizoaffective Disorder,107,56,0.39,0.35,0.72453,0.38,-0.271,0.054,0.016,0.8563,Male,0.04
ABNORMAL VENTRICAL,SCZ,107,718,0.39,0.338,0.10819,0.367,-0.04,0.164,0.047,0.1999,Male,0.052
ABNORMAL VENTRICAL,SCZ-Relative,107,66,0.39,0.443,0.16578,0.092,-0.527,-0.218,-0.065,0.2745,Male,-0.053
ABNORMAL VENTRICAL,SMC,107,44,0.39,0.584,0.007,-0.125,-0.841,-0.483,-0.136,0.0193,Male,-0.194
ABNORMAL VENTRICAL,SPECIFIC PHOBIA,107,55,0.39,0.454,0.09679,0.049,-0.609,-0.28,-0.082,0.1821,Male,-0.064
AD,ADHD,458,885,0.228,0.36,0.0002,-0.206,-0.433,-0.32,-0.087,0.001,Male,-0.132
AD,Anorexia/Bulima,458,3,0.228,0.759,0.07319,0.039,-2.242,-1.102,-0.312,0.1435,Male,-0.531
AD,Anxiety/Phobia,458,589,0.228,0.524,0.0002,-0.609,-0.861,-0.735,-0.213,0.001,Male,-0.296
AD,ASD,458,1628,0.228,0.468,0.0002,-0.475,-0.686,-0.581,-0.172,0.001,Male,-0.24
AD,Attention & Learning difficulty,458,227,0.228,0.224,0.9881,0.161,-0.158,0.001,0,1,Male,0.004
AD,BD,458,97,0.228,0.523,0.0002,-0.436,-0.882,-0.659,-0.185,0.001,Male,-0.295
AD,Chronic Pain,458,59,0.228,0.295,0.26577,0.114,-0.43,-0.158,-0.044,0.4021,Male,-0.068
AD,EMCI,458,170,0.228,0.643,0.0002,-0.798,-1.167,-0.983,-0.28,0.001,Male,-0.415
AD,LMCI,458,341,0.228,0.314,0.0048,-0.067,-0.349,-0.208,-0.059,0.014,Male,-0.087
AD,MCI,458,197,0.228,0.354,0.0002,-0.141,-0.477,-0.309,-0.089,0.001,Male,-0.126
AD,MCI-Risk,458,0,0.228,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
AD,MDD,458,1789,0.228,0.526,0.0002,-0.627,-0.837,-0.732,-0.209,0.001,Male,-0.298
AD,ND,458,74,0.228,0.405,0.0062,-0.118,-0.612,-0.365,-0.105,0.0175,Male,-0.177
AD,OCD,458,84,0.228,0.476,0.0002,-0.296,-0.767,-0.531,-0.147,0.001,Male,-0.249
AD,Other,458,39,0.228,0.623,0.0002,-0.556,-1.221,-0.888,-0.252,0.001,Male,-0.395
AD,OTHER,458,43,0.228,0.295,0.13099,0.074,-0.553,-0.24,-0.069,0.2287,Male,-0.067
AD,Other Psychiatric,458,142,0.228,0.301,0.0018,-0.124,-0.503,-0.314,-0.089,0.0061,Male,-0.074
AD,PD,458,136,0.228,0.558,0.0002,-0.66,-1.056,-0.858,-0.244,0.001,Male,-0.33
AD,SAD,458,155,0.228,0.49,0.0002,-0.426,-0.797,-0.611,-0.174,0.001,Male,-0.262
AD,Schizoaffective Disorder,458,56,0.228,0.35,0.017,-0.069,-0.627,-0.348,-0.099,0.0403,Male,-0.122
AD,SCZ,458,718,0.228,0.338,0.0002,-0.122,-0.357,-0.24,-0.068,0.001,Male,-0.11
AD,SCZ-Relative,458,66,0.228,0.443,0.0002,-0.366,-0.888,-0.627,-0.181,0.001,Male,-0.215
AD,SMC,458,44,0.228,0.584,0.0002,-0.577,-1.207,-0.892,-0.251,0.001,Male,-0.357
AD,SPECIFIC PHOBIA,458,55,0.228,0.454,0.0002,-0.407,-0.974,-0.691,-0.197,0.001,Male,-0.226
ADHD,Anorexia/Bulima,885,3,0.36,0.759,0.16298,0.299,-1.972,-0.837,-0.225,0.2724,Male,-0.398
ADHD,Anxiety/Phobia,885,589,0.36,0.524,0.0002,-0.344,-0.555,-0.449,-0.125,0.001,Male,-0.164
ADHD,ASD,885,1628,0.36,0.468,0.0002,-0.21,-0.375,-0.292,-0.084,0.001,Male,-0.108
ADHD,Attention & Learning difficulty,885,227,0.36,0.224,0.0002,0.475,0.182,0.328,0.088,0.001,Male,0.137
ADHD,BD,885,97,0.36,0.523,0.0012,-0.154,-0.575,-0.365,-0.098,0.0045,Male,-0.163
ADHD,Chronic Pain,885,59,0.36,0.295,0.22898,0.425,-0.103,0.161,0.043,0.3588,Male,0.065
ADHD,EMCI,885,170,0.36,0.643,0.0002,-0.541,-0.875,-0.708,-0.193,0.001,Male,-0.283
ADHD,LMCI,885,341,0.36,0.314,0.08739,0.231,-0.019,0.106,0.029,0.1667,Male,0.046
ADHD,MCI,885,197,0.36,0.354,0.93551,0.149,-0.16,-0.005,-0.001,1,Male,0.007
ADHD,MCI-Risk,885,0,0.36,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
ADHD,MDD,885,1789,0.36,0.526,0.0002,-0.353,-0.516,-0.434,-0.122,0.001,Male,-0.165
ADHD,ND,885,74,0.36,0.405,0.58294,0.171,-0.304,-0.066,-0.018,0.7334,Male,-0.045
ADHD,OCD,885,84,0.36,0.476,0.0488,-0.001,-0.45,-0.226,-0.06,0.1026,Male,-0.116
ADHD,Other,885,39,0.36,0.623,0.0002,-0.289,-0.934,-0.611,-0.165,0.001,Male,-0.263
ADHD,OTHER,885,43,0.36,0.295,0.66753,0.376,-0.237,0.07,0.019,0.8164,Male,0.065
ADHD,Other Psychiatric,885,142,0.36,0.301,0.9527,0.172,-0.183,-0.006,-0.002,1,Male,0.059
ADHD,PD,885,136,0.36,0.558,0.0002,-0.395,-0.76,-0.577,-0.156,0.001,Male,-0.198
ADHD,SAD,885,155,0.36,0.49,0.0006,-0.148,-0.491,-0.32,-0.087,0.0024,Male,-0.129
ADHD,Schizoaffective Disorder,885,56,0.36,0.35,0.72833,0.226,-0.314,-0.044,-0.012,0.8579,Male,0.011
ADHD,SCZ,885,718,0.36,0.338,0.17538,0.167,-0.03,0.069,0.019,0.2877,Male,0.022
ADHD,SCZ-Relative,885,66,0.36,0.443,0.0098,-0.091,-0.593,-0.342,-0.093,0.0255,Male,-0.083
ADHD,SMC,885,44,0.36,0.584,0.0004,-0.307,-0.916,-0.612,-0.164,0.0017,Male,-0.224
ADHD,SPECIFIC PHOBIA,885,55,0.36,0.454,0.004,-0.132,-0.678,-0.405,-0.11,0.0119,Male,-0.094
Anorexia/Bulima,Anxiety/Phobia,3,589,0.759,0.524,0.60154,1.473,-0.801,0.336,0.099,0.7487,Male,0.235
Anorexia/Bulima,ASD,3,1628,0.759,0.468,0.42376,1.601,-0.666,0.468,0.14,0.5699,Male,0.291
Anorexia/Bulima,Attention & Learning difficulty,3,227,0.759,0.224,0.06859,2.331,0.03,1.181,0.312,0.1368,Male,0.535
Anorexia/Bulima,BD,3,97,0.759,0.523,0.44076,1.626,-0.704,0.461,0.127,0.5882,Male,0.236
Anorexia/Bulima,Chronic Pain,3,59,0.759,0.295,0.12379,2.185,-0.21,0.987,0.268,0.2194,Male,0.463
Anorexia/Bulima,EMCI,3,170,0.759,0.643,0.90331,1.259,-1.04,0.11,0.032,1,Male,0.116
Anorexia/Bulima,LMCI,3,341,0.759,0.314,0.13599,2.043,-0.242,0.901,0.253,0.2363,Male,0.444
Anorexia/Bulima,MCI,3,197,0.759,0.354,0.20518,1.898,-0.401,0.748,0.223,0.3319,Male,0.405
Anorexia/Bulima,MCI-Risk,3,0,0.759,  NA,1, NaN, NaN, NaN, NaN,1,Male,  NA
Anorexia/Bulima,MDD,3,1789,0.759,0.526,0.53835,1.492,-0.774,0.359,0.103,0.6871,Male,0.233
Anorexia/Bulima,ND,3,74,0.759,0.405,0.31037,1.811,-0.544,0.633,0.206,0.4502,Male,0.353
